#Runcat,eta,V,flux,fluxrat,freq,dpts,RA,Dec,ttype,maxRmsSigma,minRmsSigma,detectionThreshold
7929,0.0278762080148,0.0127740604588,0.489804237311,1.01529307742,156,20,202.909859056737,52.6162956926828,2,0,0,0
10578,0.61398930104,0.0944223497688,0.370108678738,1.08241816308,156,16,55.9279575597322,52.401506579508,2,0,0,0
11627,0.46932960611,0.028027920581,1.02276439852,1.0471825826,156,20,101.135862121293,51.58405448416,2,0,0,0
10579,0.254187633434,0.216317492803,0.142990329558,1.33466532824,156,40,57.0559830463777,51.9737280499229,2,0,0,0
10340,1.20536965412,0.29567551145,0.175821584988,1.36198768261,156,16,42.605600746748,50.3148297105643,2,0,0,0
10572,0.188247747268,0.15283049732,0.136817998043,1.10806748103,156,8,52.692704969043,52.9432127733916,2,0,0,0
10573,0.0681911641927,0.11463865706,0.113842782747,1.08106177179,156,8,52.7756492986238,53.2247811292745,2,0,0,0
11999,0.0530210486295,0.0375841253978,0.236607006468,1.05409998139,156,16,111.939044980156,50.1233946399028,2,0,0,0
11998,0.511269763419,0.113540399965,0.229824145326,1.10280305706,156,16,111.411926424275,50.7379913945831,2,0,0,0
11991,0.260921853189,0.127080109346,0.195412007382,1.13525264224,156,16,117.04936421419,53.4824016688821,2,0,0,0
11990,0.417393530972,0.131546853099,0.258473316176,1.22240332424,156,40,116.940930336357,53.9045682006296,2,0,0,0
11993,0.150240429774,0.0951970397304,0.198373891004,1.09231795779,156,20,117.850114842038,52.5674948837806,2,0,0,0
11992,0.218680972428,0.137389040856,0.175026851225,1.16960328423,156,16,117.339478886774,52.3480727916457,2,0,0,0
11995,0.0451759384346,0.0411120608612,0.213197320643,1.0614706936,156,16,109.593398345658,50.1552628331133,2,0,0,0
11994,0.194976185953,0.0899532545985,0.211099650363,1.10253306171,156,16,109.505387659675,50.8451172002589,2,0,0,0
11997,0.0767293950515,0.0577969854271,0.190863413861,1.07737784255,156,16,110.628987233063,49.7172599075906,2,0,0,0
11996,0.101476998165,0.0998405573102,0.130188582699,1.07389501554,156,12,109.71662805275,50.991428494998,2,0,0,0
13413,0.142699006701,0.0180345768428,0.789502023996,1.02535267731,156,20,167.454100685888,52.7546350443327,2,0,0,0
13179,0.0169900003416,0.0228032145557,0.181057311674,1.02522933675,156,20,153.413074965089,52.9560201400176,2,0,0,0
13178,0.530509579447,0.108451306142,0.248797807242,1.1169225977,156,20,153.184556835212,53.0141966763268,2,0,0,0
10344,0.500282004537,0.128738130456,0.217893467882,1.13735492107,156,16,45.7017824067268,51.4679870016978,2,0,0,0
13170,0.896477025606,0.134094798836,0.320669114697,1.17411897051,156,20,152.213349590113,52.5341293335829,2,0,0,0
13173,0.0343786201281,0.0199057807417,0.32574604985,1.01817477256,156,20,152.616015161852,53.0529527909029,2,0,0,0
13172,0.13243619531,0.0571765402224,0.263734469086,1.13766853273,156,40,152.46789527781,52.0875506443135,2,0,0,0
13175,0.405928528198,0.118885651633,0.284313405221,1.18497314892,156,40,152.967469591083,53.9286468086875,2,0,0,0
13174,0.455545392719,0.0208011050355,1.09011874797,1.02395666234,156,20,152.732098079868,53.4181236873127,2,0,0,0
13177,0.218291308522,0.0447848807714,0.476213858198,1.04770857206,156,40,153.085043462031,53.9059674977135,2,0,0,0
13176,0.488714119637,0.0224630060869,1.10627944074,1.02638258374,156,20,153.083582954357,52.0166576247427,2,0,0,0
11191,1.38701830951,0.117071187554,0.54270520631,1.13085752104,156,44,88.1026292300366,52.8483235637016,2,0,0,0
11190,0.0296604226307,0.0325169131312,0.283958998105,1.02370494228,156,16,84.164314809432,53.3364775744384,2,0,0,0
11193,1.7726110827,0.202353883157,0.395666918799,1.16967004838,156,44,87.4089306888433,53.9756972230748,2,0,0,0
11192,1.23558697957,0.33591479082,0.197219603168,1.35860191111,156,24,87.4053646708026,52.8885961674178,2,0,0,0
11195,2.4686917706,0.218572167516,0.431846785008,1.26491217407,156,44,86.9058910235104,53.802851868728,2,0,0,0
11194,4.73964211995,0.104620692464,1.04220491829,1.16153210228,156,24,87.2993859219156,53.5262262997188,2,0,0,0
11197,17.2669277162,0.0955186126153,2.08540423131,1.10421275604,156,24,86.5200370456014,52.7873644906677,2,0,0,0
11196,1.59280951435,0.274080181459,0.263221069067,1.28220401676,156,24,86.5685576272793,52.7103839518603,2,0,0,0
11199,3.78250540882,0.127093674667,0.963811210394,1.15271277749,156,44,86.439083612135,51.6397936494568,2,0,0,0
11198,0.402627528263,0.113905376137,0.286496510638,1.16774203158,156,24,86.4829643604877,53.6757198761728,2,0,0,0
13415,0.26497679056,0.0351478250914,0.584320926442,1.05698120619,156,20,167.775966239282,52.4643064160556,2,0,0,0
13419,0.167418399395,0.0442613644988,0.436627724604,1.0375901961,156,20,168.234152307657,53.6299736848332,2,0,0,0
11673,0.652372965358,0.17566671813,0.201073856955,1.20347738705,156,20,98.4275341274028,50.9731682342766,2,0,0,0
11679,0.355525054992,0.105812380187,0.236421372652,1.13579847552,156,20,99.6454511401812,50.4525466459115,2,0,0,0
10311,0.344829778643,0.15351705767,0.222688521587,1.15481941157,156,16,47.3683167809337,54.2292443635998,2,0,0,0
8682,0.316206215846,0.0107173913958,2.29160202113,1.0142682018,156,24,238.48718850738,52.3474854997184,2,0,0,0
8683,0.35988718339,0.054245765875,0.516403451859,1.07643991437,156,48,238.629888139462,51.9189581006318,2,0,0,0
12422,0.124204115069,0.0186375870147,0.663775086856,1.02556221305,156,20,135.766171934895,53.2724629649802,2,0,0,0
8681,0.0502065171171,0.127280208447,0.0790623011632,1.12531855107,156,20,234.71648340995,55.0467321971586,2,0,0,0
8686,0.189719063203,0.0312962117204,0.619449993214,1.05243740787,156,48,239.061676439288,53.8049980377563,2,0,0,0
8687,0.0368561744008,0.0316305385424,0.231332515895,1.03607645433,156,24,239.455146461528,52.1464551735249,2,0,0,0
8684,0.126081824821,0.0647732794616,0.253802069127,1.07672839195,156,48,238.822835776583,52.0138957798074,2,0,0,0
8685,0.136023756442,0.0612160316962,0.244487551417,1.09482273242,156,24,239.082304309206,52.6130460322184,2,0,0,0
12428,0.467842487528,0.0144151637515,1.92185349822,1.02606088302,156,40,136.271394914539,51.9392194386703,2,0,0,0
12429,0.286411289712,0.0242755980201,0.962570730177,1.04220080041,156,36,137.076572601924,53.246841185362,2,0,0,0
8688,0.131167999383,0.0520597662758,0.290285710491,1.03662203807,156,24,239.425780693114,53.4281892218089,2,0,0,0
8689,0.0795893118921,0.0216821080976,0.413302908698,1.02247883798,156,24,239.465176084892,52.8801875959966,2,0,0,0
8130,0.927096027917,0.498094325041,0.169272602482,1.50648798297,156,16,209.730561853213,55.159228522654,2,0,0,0
8131,0.533655913084,0.244389937631,0.192167937146,1.14620231687,156,16,209.869122714152,54.9199645126412,2,0,0,0
8132,3.04385025673,0.062802527261,1.81184083421,1.08626261167,156,16,210.067006815801,54.1908001718142,2,0,0,0
8133,7.71821273766,0.844944264651,0.301004704489,1.59746581926,156,8,210.445215426366,54.4784647737055,2,0,0,0
11222,4.00233824564,0.048878709537,1.81631153534,1.04203782675,156,20,80.5125039383909,55.7915811668075,2,0,0,0
7739,0.265257359931,0.0741881784199,0.440308428456,1.06784060941,156,24,198.783507136643,51.8171169807995,2,0,0,0
7738,0.252096924868,0.0283388743703,1.01850701083,1.03289213165,156,24,198.734213662066,51.8963883142382,2,0,0,0
7733,0.155187827048,0.0247655343213,0.621886608434,1.02660076263,156,24,197.837651388213,53.2967874658942,2,0,0,0
7732,0.243722337586,0.0635545181476,0.326356212925,1.04411166985,156,24,197.809206390982,53.400054496463,2,0,0,0
7731,0.729075885836,0.0902266033699,0.438672216201,1.07907488473,156,24,197.637432061374,52.2315727344641,2,0,0,0
7730,0.0389115470174,0.0212847062768,0.393190469003,1.0298309988,156,24,197.28428676783,52.4105685561682,2,0,0,0
7737,0.489112376987,0.0670615624861,0.580830488919,1.11245760227,156,24,198.751638351903,51.6658906935641,2,0,0,0
7736,0.429320709342,0.0671265850972,0.405543693974,1.05234921305,156,24,198.731020967503,53.2727965797841,2,0,0,0
7735,0.134359084095,0.0376876674346,0.383373623195,1.04644070806,156,24,198.4959200857,53.4730575108806,2,0,0,0
7734,0.109456361388,0.0343332721307,0.354805001745,1.03212082576,156,24,198.167783941903,53.2203748302532,2,0,0,0
8358,1.40327650923,0.180875811626,0.320424935545,1.16792227282,156,24,229.05943819981,53.8674437857126,2,0,0,0
8359,1.54109850547,0.0508453162636,1.05380757534,1.07695046344,156,24,229.038022571761,52.0966363645694,2,0,0,0
8350,0.633316280932,0.151692757974,0.294240544509,1.13886739864,156,24,227.515045781716,53.2938570964923,2,0,0,0
8351,3.40197334032,0.0452720010365,1.83306359566,1.06078412227,156,24,227.583314068102,52.7416488741409,2,0,0,0
8352,0.0868554533659,0.0377478009161,0.355925968435,1.05297089975,156,24,227.861028834733,53.5828289947968,2,0,0,0
8353,2.12077112781,0.0552939752865,1.40851913968,1.06463751218,156,48,227.869568399178,51.8573324018158,2,0,0,0
8354,0.413648466633,0.0682247984299,0.471435348868,1.11062939218,156,48,227.985962199678,51.7055143181931,2,0,0,0
8355,1.629957026,0.133880755272,0.448042038997,1.14557126052,156,24,228.392068263973,52.0808672953317,2,0,0,0
8356,0.528287114819,0.0842149127074,1.00907075051,1.08104139934,156,24,228.442460324547,53.149548730937,2,0,0,0
8357,0.36619007792,0.0561265871262,0.428112559798,1.09688052739,156,24,228.928896154005,53.1223806789275,2,0,0,0
10020,0.0628544678765,0.0181312547183,0.605556986971,1.03038816266,156,36,43.1549535767851,53.1765648801143,2,0,0,0
13773,0.266787813112,0.244266540006,0.150123329711,1.17272252686,156,8,214.179658560733,50.0702098750562,0,3.02361190234,13.1267455228,8.0
13772,0.0,0.0,0.135249577441,1.0,156,4,212.828655566512,52.279765947104,0,6.55731192004,20.9749192966,8.0
13771,0.295145914837,0.166991315849,0.199879257908,1.11808069184,156,8,212.277329157368,51.2395402037051,0,2.17763785118,12.0348066648,8.0
13770,0.0,0.0,0.182728785954,1.0,156,4,214.033866928881,52.4152451199133,0,3.85618498477,12.9178697211,8.0
13777,0.673325040333,0.347283588254,0.136459855183,1.24556658025,156,8,228.351849002219,50.9385171370191,0,3.12896049995,11.3948041852,8.0
13776,0.204118485355,0.129313676713,0.176641681745,1.0914385777,156,8,228.359504979268,55.7527954403829,0,2.95127696746,9.42725078914,8.0
13775,0.545876430383,0.2031703481,0.165522554965,1.14366313088,156,8,222.527193012296,54.391682199922,0,2.62059213961,11.9385830023,8.0
13774,0.627222808961,0.219960757154,0.193318873817,1.15553574298,156,6,218.786850821522,49.9216801709588,0,1.34352869343,11.418934869,8.0
13779,0.000227857980574,0.0045486184414,0.112470021824,1.00321635894,156,8,242.564954345704,51.2811335879722,0,1.72683468311,11.1169085693,8.0
13778,0.0149030914836,0.0484532289081,0.125897727259,1.03426160673,156,8,234.401698674721,52.2041124794806,0,1.25280115348,14.4559097971,8.0
11438,0.0221435862217,0.038806432243,0.510749976386,1.03939736244,156,20,90.7694496343807,54.5334230721795,2,0,0,0
11439,0.586210209896,0.0529254922565,0.538425112026,1.05310899981,156,20,90.9844377680101,54.4987732821428,2,0,0,0
11432,7.7271173302,0.0430369203159,3.18820108801,1.03500394736,156,20,91.8866833253844,52.0680951261822,2,0,0,0
11433,0.486718911797,0.0874138917029,0.282431051144,1.07781829024,156,20,91.9461168719126,50.5252417987551,2,0,0,0
11430,0.972619848125,0.0902444553174,0.398713578795,1.08716901016,156,20,91.5392646422366,50.9939504149927,2,0,0,0
11431,0.197005760661,0.075324332298,0.264625048451,1.11538333196,156,20,91.6332977735886,49.9555672365332,2,0,0,0
11436,1.29177533826,0.163010790283,0.314820835324,1.12117036066,156,20,92.6283139870194,50.2104379621409,2,0,0,0
11437,0.328290368656,0.132030131042,0.21583484447,1.10599604547,156,20,90.7245106298378,54.5677938851368,2,0,0,0
11434,2.79070842311,0.0772454890742,1.0173190363,1.07039417746,156,20,92.3512245193155,51.7807200994889,2,0,0,0
11435,0.507632126836,0.0484515669489,0.520523207529,1.05080888302,156,20,92.5857809268742,51.4314684237943,2,0,0,0
13342,0.208079959281,0.0942677190708,0.251240889187,1.0844883931,156,20,162.888284498635,53.5124642729495,2,0,0,0
13343,1.00875045283,0.196920401234,0.224826733689,1.13696717354,156,20,154.518910545159,50.0001529300631,0,2.69779152398,8.80165081835,8.0
13340,0.530241334917,0.154907002905,0.222398520865,1.16665125419,156,16,162.05886148787,52.4223891618621,2,0,0,0
13341,0.535980925069,0.165779230378,0.199754652275,1.15410663557,156,20,162.270275640979,53.6496515375588,2,0,0,0
13346,1.34437283584,0.176223941484,0.263819797942,1.13505159758,156,20,154.121642320255,55.1280652482137,0,1.9048535064,10.2739293224,8.0
13347,1.28181993698,0.325139964696,0.179261845566,1.27472612281,156,20,155.230034762089,55.9158884940925,0,2.01896602046,10.8894012736,8.0
13344,1.32822490247,0.244454979359,0.234813275682,1.29042568167,156,32,154.641781049884,51.7184833328159,0,3.20736073235,10.9503389777,8.0
13345,0.754989789093,0.185805810074,0.205432250296,1.21936175749,156,20,156.986649612254,50.4831500231123,0,3.3512230343,10.9334967881,8.0
13348,0.330788702754,0.143961333256,0.212170622453,1.15558145809,156,20,157.869425981233,50.500364873671,2,0,0,0
13349,0.658971755147,0.145952731894,0.256418039109,1.10919059205,156,20,158.48044046912,51.51635018905,2,0,0,0
12165,0.180760155769,0.0303171121538,0.827169537567,1.02143743559,156,6,120.948557051772,50.15251962214,2,0,0,0
12164,0.241623355677,0.0686790818946,0.361009845182,1.04856344453,156,6,120.925131602273,50.6949696729862,2,0,0,0
12167,0.334647566681,0.033545524454,0.892796080371,1.02372026782,156,6,121.242919924122,49.8127137975562,2,0,0,0
12166,2.3111757923,0.135567411954,0.697639216283,1.0958606363,156,6,121.03537844857,50.0432555143659,2,0,0,0
12161,0.232307793668,0.130548251991,0.149714638923,1.08273058017,156,16,118.735577686953,54.8067273447032,2,0,0,0
12160,0.627132082296,0.190050431725,0.202296735796,1.18653118143,156,20,118.462480106293,53.8805855413044,2,0,0,0
12163,1.05606822679,0.173372523441,0.303029854389,1.122592887,156,6,120.584950753818,51.1096482709592,2,0,0,0
